/workspace/data/IndicSUPERB/gujarati/audio
844424933273662-914-m.wav	132633
844424932004510-891-f.wav	141177
844424933155059-122-m.wav	59815
844424931464546-240-f.wav	135605
844424931141903-382-f.wav	82849
844424930850209-1140-f.wav	104769
844424930416607-992-f.wav	105883
844424933130563-122-m.wav	69846
844424931015997-24-f.wav	67617
844424931496918-825-f.wav	79134
844424930498074-369-f.wav	86936
844424931213791-107-f.wav	95852
844424931162620-992-f.wav	70217
844424931431666-825-f.wav	99939
844424931207243-1140-f.wav	67245
844424931212442-1152-f.wav	79134
844424932867146-891-f.wav	93252
844424931360051-107-f.wav	80991
844424931088104-1140-f.wav	102539
844424930715990-1140-f.wav	88422
844424933076806-122-m.wav	48298
844424930385055-970-f.wav	138205
844424932277211-122-m.wav	74676
844424933051348-970-f.wav	95481
844424931414605-382-f.wav	87679
844424930838879-992-f.wav	128546
844424930298737-332-f.wav	105140
844424930768223-891-f.wav	83964
844424931113879-621-f.wav	127803
844424930588379-992-f.wav	71703
844424933347952-597-m.wav	105883
844424931207256-1140-f.wav	112199
844424931417968-992-f.wav	86564
844424930500485-970-f.wav	124088
844424932168777-970-f.wav	71703
844424930643553-757-m.wav	80991
844424931088960-825-f.wav	85078
844424933554272-550-m.wav	65388
844424930564412-141-f.wav	106255
844424931479165-970-f.wav	89536
844424930301125-1139-m.wav	84707
844424930384100-970-f.wav	101425
844424933106312-970-f.wav	93995
844424930387240-122-m.wav	110341
844424930611486-992-f.wav	83592
844424932090761-970-f.wav	106626
844424930666139-382-f.wav	52756
844424931362302-107-f.wav	83220
844424931376575-992-f.wav	88793
844424930497278-970-f.wav	100682
844424930643544-757-m.wav	109970
844424930435083-1140-f.wav	188360
844424931462612-970-f.wav	83592
844424933337824-179-m.wav	96967
844424931405329-1002-f.wav	67988
844424932313806-1135-f.wav	150094
844424932988725-825-f.wav	92508
844424930433633-369-f.wav	76905
844424931461804-1002-f.wav	70589
844424933553947-550-m.wav	160496
844424931092508-992-f.wav	75790
844424930414261-369-f.wav	92137
844424931021537-992-f.wav	110341
844424931344795-1050-f.wav	97338
844424930891949-970-f.wav	102168
844424930975530-382-f.wav	84335
844424932288226-992-f.wav	84335
844424931441478-992-f.wav	89536
844424931327326-891-f.wav	87307
844424930887260-970-f.wav	122973
844424933569406-492-m.wav	59072
844424931351819-1140-f.wav	106255
844424930438598-992-f.wav	96595
844424930910752-1140-f.wav	116286
844424931486564-382-f.wav	73933
844424930609278-1140-f.wav	117772
844424933334139-179-m.wav	85821
844424930640616-141-f.wav	121487
844424930385063-970-f.wav	116657
844424930517983-889-f.wav	99939
844424930427473-332-f.wav	96595
844424930561497-141-f.wav	107369
844424930416161-122-m.wav	99567
844424931271529-621-f.wav	117400
844424931184325-970-f.wav	120744
844424931431703-825-f.wav	86193
844424930324304-141-f.wav	83592
844424933145324-891-f.wav	82849
844424930518029-1050-f.wav	161611
844424933122363-122-m.wav	70217
844424933092291-122-m.wav	82106
844424931399125-1140-f.wav	135605
844424931479155-970-f.wav	117400
844424932004453-891-f.wav	110713
844424933112731-122-m.wav	112199
844424933471886-757-m.wav	75419
844424930592990-992-f.wav	96595
844424933297877-492-m.wav	115914
844424931433252-891-f.wav	113685
844424932260889-992-f.wav	125945
844424931984911-970-f.wav	113685
844424932096627-970-f.wav	89165
844424931339171-970-f.wav	98453
844424933097987-1135-f.wav	91765
844424930861394-1050-f.wav	115543
844424933281137-757-m.wav	99939
844424931220229-341-m.wav	74304
844424931366053-107-f.wav	73933
844424931113417-889-f.wav	75790
844424931227354-107-f.wav	88422
844424930447536-970-f.wav	85078
844424932267910-122-m.wav	81363
844424932953728-265-m.wav	125574
844424930628048-970-f.wav	84707
844424930469633-992-f.wav	118515
844424932242265-1140-f.wav	119629
844424930603528-891-f.wav	112199
844424933123626-970-f.wav	67617
844424932987579-970-f.wav	111827
844424930603589-891-f.wav	78391
844424930564418-141-f.wav	110713
