/workspace/data/IndicSUPERB/marathi/audio
844424933531288-503-m.wav	79505
844424933548861-14-m.wav	82477
844424932962764-1128-f.wav	123716
844424933452437-27-m.wav	145636
844424931101422-915-f.wav	84335
844424933442967-27-m.wav	85821
844424930721078-427-f.wav	176843
844424932326612-40-f.wav	118886
844424930887638-222-f.wav	105140
844424933372174-163-m.wav	120001
844424933612147-245-m.wav	139320
844424931057088-178-f.wav	94366
844424933512734-752-m.wav	132261
844424933467716-861-m.wav	92880
844424933535516-365-m.wav	102911
844424931187758-943-f.wav	182788
844424930743002-1128-f.wav	126688
844424930658967-1128-f.wav	187617
844424933454236-884-m.wav	75790
844424933553547-64-m.wav	95852
844424931084010-1106-f.wav	112942
844424930622872-205-m.wav	97338
844424930761409-427-f.wav	117400
844424931161405-40-f.wav	93995
844424933444117-884-m.wav	148236
844424932920974-596-f.wav	83964
844424933454077-421-m.wav	104769
844424933460204-615-m.wav	62415
844424930645955-1128-f.wav	99196
844424930975966-1106-f.wav	94366
844424933451117-27-m.wav	99939
844424931254575-1129-f.wav	116657
844424932731377-1129-f.wav	95481
844424933526942-755-m.wav	109227
844424932466133-40-f.wav	86193
844424932808897-40-f.wav	62787
844424933553035-64-m.wav	92508
844424933562992-984-m.wav	82849
844424933458278-176-m.wav	96595
844424932812003-542-f.wav	102168
844424933482722-511-m.wav	92880
844424933561966-335-m.wav	94366
844424933543414-488-m.wav	88422
844424932787480-293-f.wav	88422
844424933359114-931-m.wav	107741
844424933575679-488-m.wav	87307
844424933318470-161-m.wav	71332
844424932956199-542-f.wav	107369
844424932344137-1129-f.wav	101425
844424932853452-13-f.wav	91394
844424930695916-628-f.wav	67617
844424933443613-161-m.wav	115914
844424930748881-457-f.wav	140806
844424933432934-884-m.wav	146750
844424932359170-1129-f.wav	98824
844424933467719-861-m.wav	82849
844424933476279-360-m.wav	89908
844424933459062-615-m.wav	78391
844424930890191-178-f.wav	62044
844424931033767-40-f.wav	71332
844424933543064-155-m.wav	100310
844424930799207-113-f.wav	128917
844424931047790-427-f.wav	109970
844424931131622-596-f.wav	91765
844424930323380-291-f.wav	129660
844424931045506-427-f.wav	120372
844424930659163-40-f.wav	109598
844424933453695-511-m.wav	80620
844424930946503-427-f.wav	86936
844424933509717-1189-m.wav	106626
844424933443926-303-m.wav	89908
844424933370275-990-m.wav	74304
844424933493121-911-m.wav	107741
844424932830866-40-f.wav	106626
844424933540729-855-m.wav	88050
844424931108377-1129-f.wav	96224
844424933502766-490-m.wav	51270
844424933004835-1128-f.wav	107369
844424933370347-990-m.wav	111084
844424931160277-670-f.wav	151580
844424932824116-40-f.wav	111827
844424931399056-293-f.wav	118143
844424930896580-1172-f.wav	101425
844424932490811-40-f.wav	113314
844424930961383-867-f.wav	144893
844424930940141-222-f.wav	67245
844424933458708-861-m.wav	51270
844424933530185-155-m.wav	68731
844424933441437-787-m.wav	72818
844424932330463-40-f.wav	98453
844424933466918-615-m.wav	112942
844424933530597-911-m.wav	71703
844424930323427-291-f.wav	109598
844424930987459-614-f.wav	120372
844424931172915-948-f.wav	84335
844424932804255-1129-f.wav	122602
844424930752381-628-f.wav	67988
